,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
121141,12905821,14938020,23000,23000,23000, 36 months,14.16 ,787.88,C,C2,Recruiting Supervisor,3 years,0,78000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12905821,  Borrower added on 03/14/14 > I am looking consolidate my debt with credit cards as well as medical bills. I have had a couple extensive surgeries that have been very costly. It would b so much easier to only have 1 payment.<br>,debt_consolidation,Debt consolidation,601xx,IL,16.02,0,Sep-99,0,27,76,11,1,4792,50.40%,44,f,18693.43,18693.43,6303.04,6303.04,4306.57,1996.47,0,0,0,Nov-14,787.88,Dec-14,Nov-14,0,27,1
121152,12915775,14947974,16000,16000,16000, 36 months,10.99 ,523.75,B,B2,AVP,7 years,0,260000,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12915775,  Borrower added on 03/14/14 > Consolidate old credit cards.<br>,debt_consolidation,Debt consolidation,302xx,GA,6.19,1,Oct-81,1,23,63,12,1,8217,72.70%,47,f,12883.74,12883.74,4190,4190,3116.26,1073.74,0,0,0,Nov-14,523.75,Dec-14,Nov-14,0,43,1
121157,12915833,14948032,9000,9000,9000, 36 months,14.64 ,310.41,C,C3,AutoCad Designer,5 years,0,68000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12915833,  Borrower added on 03/14/14 > to pay off credit cards and only keep one card and close out others<br>,debt_consolidation,Debt consolidation,452xx,OH,5.35,1,Aug-96,0,15,101,10,1,10845,64.20%,15,w,7324.89,7324.89,2483.28,2483.28,1675.11,808.17,0,0,0,Nov-14,310.41,Dec-14,Nov-14,0,48,1
121205,12955863,14988059,7000,7000,7000, 36 months,12.49 ,234.15,B,B4,Driver,3 years,1,58000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12955863,  Borrower added on 03/14/14 > Pay off my credit cards and fix my car<br>,credit_card,Credit card refinancing,067xx,CT,13.2,0,Nov-98,2,57,58,11,2,5043,78.60%,16,f,5661.67,5661.67,1873.2,1873.2,1338.33,534.87,0,0,0,Nov-14,234.15,Dec-14,Nov-14,0,57,1
121210,12965777,14997978,25000,25000,25000, 60 months,14.64 ,590.04,C,C3,Accounting Supervisor,10+ years,0,135000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12965777,  Borrower added on 03/14/14 > Wanting to pay off smaller debts/credit cards and have a fixed interest rate as well as a payoff date to look forward to.<br>,credit_card,Credit card refinancing,425xx,KY,10.67,0,Dec-93,0,77,64,18,2,15707,47.60%,45,f,22930.19,22930.19,4130.28,4130.28,2069.81,2060.47,0,0,0,Nov-14,590.04,Dec-14,Nov-14,0,77,1
121219,12975777,15007979,6600,6600,6600, 36 months,14.16 ,226.09,C,C2,ARB Administrator,5 years,0,62000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12975777,  Borrower added on 03/14/14 > I am trying to consolidate all of my debt with a lower interest rate so that I can pay it all off.<br>,credit_card,Credit card refinancing,299xx,SC,26.5,0,Sep-92,1,38,82,6,1,6400,95.50%,19,f,5364.18,5364.18,1808.72,1808.72,1235.82,572.9,0,0,0,Nov-14,226.09,Dec-14,Nov-14,0,38,1
121273,12657636,14659794,12000,12000,12000, 36 months,17.57 ,431.25,D,D2,Transport Driver,4 years,0,60000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12657636,"  Borrower added on 03/14/14 > We need to pay our IRS taxes, consolidate 3 small credit card accounts, and replace the fence at our home.<br>",debt_consolidation,Debt consolidation,786xx,TX,24.16,1,Dec-77,3,17,58,7,1,5522,46.80%,22,f,9847.71,9847.71,3450,3450,2152.29,1297.71,0,0,0,Nov-14,431.25,Dec-14,Nov-14,0,71,1
121300,13005555,15037755,5500,5500,5500, 36 months,14.16 ,188.41,C,C2,maintenance facilitator,1 year,1,35000,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13005555,  Borrower added on 03/13/14 > We have 4 credit cards we want to consolidate and another loan we need to pay off because of higher interest rate.  We feel this will help us out making only one payment per month instead of 4 to 5 bigger payments per month. This will help our financial burden getting this one payment a month.<br>,debt_consolidation,Debt consolidation,378xx,TN,21.26,0,Dec-89,0,65,52,7,2,4354,46.80%,43,f,4470.13,4470.13,1507.28,1507.28,1029.87,477.41,0,0,0,Nov-14,188.41,Dec-14,Nov-14,0,65,1
121327,13035638,15067832,10000,10000,10000, 36 months,12.99 ,336.9,B,B5,F&B Director,6 years,1,56000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13035638,  Borrower added on 03/13/14 > I want to pay off my credit cards that have the highest interest rates.<br>,credit_card,Credit card refinancing,775xx,TX,14.89,0,Oct-89,0,38,73,17,1,14231,53.50%,32,f,8099.98,8099.98,2695.2,2695.2,1900.02,795.18,0,0,0,Nov-14,336.9,Dec-14,Nov-14,0,60,1
121331,13035694,15067889,10000,10000,10000, 36 months,14.16 ,342.56,C,C2,lvn,7 years,1,37000,Not Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13035694,  Borrower added on 03/13/14 > Debt consolidation<br>,debt_consolidation,Debt consolidation,940xx,CA,24.42,0,Mar-02,0,60,31,6,1,3509,64%,37,f,8127.55,8127.55,2740.48,2740.48,1872.45,868.03,0,0,0,Nov-14,342.56,Dec-14,Nov-14,0,81,1
121334,13035729,15067922,28000,28000,28000, 60 months,21.99 ,773.18,E,E4,Driver,2 years,1,80000,Source Verified,Mar-14,Late (31-120 days),y,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13035729,  Borrower added on 03/13/14 > I would like to consolidate as much of my debts possible.  It would be more convenient to pay 1 institution vs 10.  This would eliminate the drowning feeling I feel every month.<br>,debt_consolidation,Debt consolidation,919xx,CA,23.19,1,Feb-04,0,16,33,9,1,1588,44.10%,15,f,27205.37,27205.37,3482.31,3482.31,794.63,2687.68,0,0,0,Oct-14,1162.77,Dec-14,Nov-14,0,22,1
121353,13045741,15077937,10875,10875,10825, 60 months,17.57 ,273.62,D,D2,FEILD CLAIM REP,3 years,0,60000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13045741,  Borrower added on 03/14/14 > I have a 2 year plan to be fully out of debt by 2016 including this payment.I will only to own on my home and that to follow in 7 years. thank you<br>,credit_card,Credit card refinancing,123xx,NY,13.12,0,Dec-02,1,32,14,8,1,2252,50%,17,f,10038.21,9992.06,1915.34,1906.53,836.79,1078.55,0,0,0,Oct-14,273.62,Dec-14,Nov-14,0,32,1
121382,12935738,14967938,16325,16325,16325, 60 months,21.18 ,443.31,E,E3,Quality & Safety Manager,10+ years,0,90000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12935738,  Borrower added on 03/14/14 > Pay off high interest cards<br>,debt_consolidation,Debt consolidation,329xx,FL,10.63,0,Jun-89,2,81,68,7,1,16725,54%,10,w,15004.16,15004.16,3546.48,3546.48,1320.84,2225.64,0,0,0,Nov-14,443.31,Dec-14,Nov-14,0,81,1
121420,12975674,15007876,16300,16300,16300, 36 months,18.25 ,591.34,D,D3,Elementary School Principal,6 years,1,116000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12975674,  Borrower added on 03/13/14 > I plan on consolidating my credit cards.<br>,debt_consolidation,Debt consolidation,923xx,CA,11.53,1,Sep-96,2,16,69,21,1,4989,72.30%,63,f,13401.66,13401.66,4730.72,4730.72,2898.34,1832.38,0,0,0,Nov-14,591.34,Dec-14,Nov-14,0,61,1
121426,12985694,15017892,30500,30500,30500, 36 months,11.99 ,1012.9,B,B3,Director of Fixed operations,10+ years,1,120000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12985694,  Borrower added on 03/13/14 > Payoff all credit cards so we can be ready for home purchase in 3 years<br>,credit_card,Credit card refinancing,932xx,CA,19.56,1,May-96,0,21,87,12,2,33407,69.30%,44,f,24632.64,24632.64,8103.2,8103.2,5867.36,2235.84,0,0,0,Nov-14,1012.9,Dec-14,Nov-14,0,21,1
121474,12776776,14798903,3000,3000,3000, 36 months,11.99 ,99.63,B,B3,Family Advocate,< 1 year,1,39000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12776776,  Borrower added on 03/13/14 > I had to get surgery and needed to use my credit cards to pay bills.<br>,credit_card,Credit card refinancing,978xx,OR,20.31,1,Jan-03,0,22,7,11,2,2494,58%,22,f,2422.88,2422.88,797.04,797.04,577.12,219.92,0,0,0,Nov-14,99.63,Dec-14,Nov-14,0,22,1
121581,12826686,14848795,9000,9000,9000, 36 months,12.99 ,303.21,B,B5,Utilization Management Nurse,1 year,1,65000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12826686,  Borrower added on 03/13/14 > I would like to use the loan to consolidate a few of my high interest rate loans.<br>,debt_consolidation,Debt consolidation,430xx,OH,20.44,3,Aug-98,1,14,69,16,1,4169,30.90%,26,f,7289.98,7289.98,2425.68,2425.68,1710.02,715.66,0,0,0,Nov-14,303.21,Dec-14,Nov-14,0,18,1
121866,12766735,14788855,2500,2500,2500, 36 months,9.67 ,80.29,B,B1,Backroom/Data Intergrity,3 years,1,14709,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12766735,"  Borrower added on 03/14/14 > Half to pay off credit card debt, the other half for screenplay submissions.<br>",credit_card,Credit card refinancing,606xx,IL,5.8,0,Sep-01,0,50,42,5,2,2115,34.10%,20,f,2005.06,2005.06,642.32,642.32,494.94,147.38,0,0,0,Nov-14,80.29,Dec-14,Nov-14,0,50,1
121896,12786733,14808852,20400,20400,20400, 60 months,16.59 ,502.51,D,D1,Engagement Manager,6 years,1,175000,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12786733,  Borrower added on 03/13/14 > Repaying underpayment of 2012 and 2011 Federal income tax and covering incidental credit card debt.<br>,debt_consolidation,Debt consolidation,320xx,FL,11.65,1,May-86,1,3,66,9,2,7625,29.90%,38,f,18548.41,18548.41,4020.08,4020.08,1851.59,2168.49,0,0,0,Nov-14,502.51,Dec-14,Nov-14,0,3,1
121897,12786737,14808856,12000,12000,12000, 60 months,15.31 ,287.44,C,C4,C.A.T. Scan Technologist,10+ years,0,86000,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12786737,  Borrower added on 03/13/14 > My loan is to pay off two high interest credit cards and to fix the two vehicles that I own.<br>,debt_consolidation,Debt consolidation,982xx,WA,4.9,1,Feb-99,0,15,92,5,1,6604,93%,18,f,10876.04,10876.04,2299.52,2299.52,1123.96,1175.56,0,0,0,Nov-14,287.44,Dec-14,Nov-14,0,15,1
121898,12786769,14808888,4900,4900,4900, 36 months,12.49 ,163.9,B,B4,Factory Assembly,10+ years,1,45000,Not Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12786769,  Borrower added on 03/13/14 > Pay down three high interest rate credit cards.My payment will be less than I pay now.Thanks<br>,debt_consolidation,Debt consolidation,458xx,OH,14.96,0,Oct-02,2,30,117,4,1,3139,89.70%,19,w,3963.21,3963.21,1311.2,1311.2,936.79,374.41,0,0,0,Nov-14,163.9,Dec-14,Nov-14,0,30,1
121918,12806858,14828957,7725,7725,7725, 36 months,15.31 ,268.97,C,C4,custodian,10+ years,1,149000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12806858,  Borrower added on 03/13/14 > Pay off high interest credit cards and go on vacation<br>,debt_consolidation,Debt consolidation,116xx,NY,5.88,0,Oct-98,2,63,70,7,1,1832,38.20%,16,f,6299.25,6299.25,2151.76,2151.76,1425.75,726.01,0,0,0,Nov-14,268.97,Dec-14,Nov-14,0,63,1
121920,12816324,14838447,25450,25450,25450, 60 months,21.18 ,691.09,E,E3,PRIN ADMIN ASSIST,2 years,0,58000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12816324,  Borrower added on 03/13/14 > To consolidate credit card and  loan debt to reduce monthly outgoing payments.<br>,credit_card,Debt consolidation,128xx,NY,17.5,7,Feb-98,3,12,58,12,1,3319,26.10%,42,w,23664.37,23664.37,4837.63,4837.63,1785.63,3052,0,0,0,Nov-14,691.09,Dec-14,Nov-14,0,12,1
121950,11686389,13658540,5000,5000,5000, 36 months,13.65 ,170.04,C,C1,Truck Driver,< 1 year,1,40000,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11686389,  Borrower added on 03/14/14 > several unexpected changes to my personal life have caused unexpected bills and this loan will let me spread out those bills over time.<br>,debt_consolidation,Debt consolidation,959xx,CA,8.34,2,Jul-93,0,2,95,7,1,5249,20.40%,11,f,4057.81,4057.81,1360.32,1360.32,942.19,418.13,0,0,0,Nov-14,170.04,Dec-14,Nov-14,0,2,1
121995,12856498,14878630,12000,12000,12000, 36 months,9.67 ,385.35,B,B1,Mortgage Loan Officer,2 years,1,105000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12856498,  Borrower added on 03/13/14 > Credit Card Debt Consolidation<br>,debt_consolidation,Debt consolidation,926xx,CA,10.55,1,Sep-73,0,17,41,8,1,4127,44.90%,33,f,9624.61,9624.61,3082.8,3082.8,2375.39,707.41,0,0,0,Nov-14,385.35,Dec-14,Nov-14,0,64,1
121997,12856530,14878658,11450,11450,11450, 36 months,15.61 ,400.35,C,C5,truck driver,< 1 year,0,34000,Not Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12856530,  Borrower added on 03/13/14 > to pay off credit card debt and my car loan.<br>,debt_consolidation,Debt consolidation,180xx,PA,20.86,0,May-99,1,28,85,5,1,5168,70.80%,21,f,9344.77,9344.77,3202.8,3202.8,2105.23,1097.57,0,0,0,Nov-14,400.35,Dec-14,Nov-14,0,30,1
122035,12566532,14578705,18000,18000,17925, 60 months,15.61 ,434.01,C,C5,loan processor,9 years,0,60000,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12566532,  Borrower added on 03/13/14 > CONDSOLIDATE DEBT. SOME HOME IMPROVEMENTS<br>,debt_consolidation,Debt consolidation,532xx,WI,20.88,0,May-97,0,61,45,16,1,6745,32%,51,f,16326.4,16258.37,3472.08,3457.61,1673.6,1798.48,0,0,0,Nov-14,434.01,Dec-14,Nov-14,0,42,1
122094,12816334,14838456,10000,10000,10000, 36 months,9.67 ,321.13,B,B1,Professor,4 years,0,92000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12816334,  Borrower added on 03/13/14 > Wanted to consolidate debt and have one monthly payment at a good rate.<br>,debt_consolidation,Debt consolidation,754xx,TX,17.9,0,Oct-91,1,69,101,12,1,8908,47.60%,24,f,8020.47,8020.47,2569.04,2569.04,1979.53,589.51,0,0,0,Nov-14,321.13,Dec-14,Nov-14,0,69,1
122133,12445690,14457830,12000,12000,12000, 36 months,16.59 ,425.39,D,D1,driver/laboror,2 years,1,52000,Not Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12445690,  Borrower added on 03/13/14 > debt consolidation one payment 3 yrs<br>,debt_consolidation,Debt consolidation,180xx,PA,15.62,2,Sep-90,0,9,114,13,1,20271,59.60%,22,f,9820.81,9820.81,3403.12,3403.12,2179.19,1223.93,0,0,0,Nov-14,425.39,Dec-14,Nov-14,0,65,1
122333,12876347,14898486,6000,6000,6000, 36 months,12.49 ,200.7,B,B4,Administrative Officer,10+ years,0,60700,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12876347,  Borrower added on 03/13/14 > The loan will be used to consolidate my debt into one monthly payment at a much lower interest rate.<br>,debt_consolidation,Debt consolidation,622xx,IL,9.96,0,Jul-77,3,43,47,13,1,4436,40.30%,49,f,5001.5,5001.5,1404.9,1404.9,998.5,406.4,0,0,0,Nov-14,200.7,Dec-14,Nov-14,0,43,1
122392,12816306,14838429,14000,14000,14000, 36 months,12.49 ,468.29,B,B4,Pastor,9 years,0,40000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12816306,  Borrower added on 03/12/14 > Credit card consolidation<br>,credit_card,Credit card refinancing,604xx,IL,23.79,0,Jan-95,1,25,46,5,1,9335,78%,25,f,11323.42,11323.42,3746.32,3746.32,2676.58,1069.74,0,0,0,Nov-14,468.29,Dec-14,Nov-14,0,42,1
122394,12816368,14838491,10750,10750,10750, 36 months,14.64 ,370.76,C,C3,Quality Control,10+ years,0,30000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12816368,"  Borrower added on 03/12/14 > I need the loan because my daughter will go to Hollywood, is too money to go there, is a opportunity that she have i don't want to loose it, she love drama and singer. plus my son get graduated from high school I want to buy a excellent computer and camera, the graduation is too much money I need it<br><br> Borrower added on 03/12/14 > I want the loan because my daughter get an opportunity to go  Hollywood it cost a lot of money she love drama and singer,dance,also  my son will graduated from high school, i have to spend a lot  money, plus i have to pay my friend son money, he let me used it because i was in the hard situation<br>",other,Other,302xx,GA,8.2,0,Jan-98,0,57,67,8,1,6142,34.10%,26,w,466,466,10853.8,10853.8,10284,569.8,0,0,0,Nov-14,370.76,Dec-14,Nov-14,0,57,1
122401,12836229,14858366,3500,3500,3500, 36 months,14.16 ,119.9,C,C2,clerk,10+ years,1,55000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12836229,  Borrower added on 03/12/14 > I want to consolidate my loan with spting leaf and barclay mastercard<br>,debt_consolidation,Debt consolidation,985xx,WA,16.87,0,Jan-88,1,30,72,8,1,4642,38.70%,31,f,2844.61,2844.61,959.2,959.2,655.39,303.81,0,0,0,Nov-14,119.9,Dec-14,Nov-14,0,30,1
122518,12866177,14888310,14000,14000,14000, 36 months,12.99 ,471.65,B,B5,Vice President,6 years,0,75000,Source Verified,Apr-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12866177,"  Borrower added on 03/14/14 > The loan is to consolidate debt. I got laid off back in &quot;06. seems like along time ago now, but we accrued a good bit of debt. I have paid most of it off and this is the last of it. Simply instead of paying 5 or 6 different bills, I can just pay one and save a little each month on outgoing money.<br>",debt_consolidation,Debt consolidation,282xx,NC,2.5,0,Jul-95,0,37,63,4,1,4549,43.70%,16,f,11685.21,11685.21,3301.55,3301.55,2314.79,986.76,0,0,0,Nov-14,471.65,Dec-14,Nov-14,0,37,1
122582,12806176,14828293,7825,7825,7825, 36 months,14.16 ,268.05,C,C2,Program Coordinator 1,6 years,1,55400,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12806176,"  Borrower added on 03/12/14 > To pay off some credit cards and some medical bills, to get my windshield replaced in my car, and some slight major repairs to my car.<br>",debt_consolidation,Debt consolidation,207xx,MD,14.19,0,Jul-84,0,56,44,12,2,2167,16%,48,f,6550.59,6550.59,1876.35,1876.35,1274.41,601.94,0,0,0,Oct-14,268.05,Dec-14,Nov-14,0,41,1
122726,12806031,14828164,15000,15000,15000, 36 months,12.49 ,501.74,B,B4,financial consultant,10+ years,0,130000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12806031,  Borrower added on 03/12/14 > pay off a card with higher rate - loan will probably be paid well before the 3 year term.<br>,credit_card,Credit card refinancing,115xx,NY,5.37,0,Oct-94,1,36,25,10,1,20254,38.10%,18,w,12132.23,12132.23,4013.92,4013.92,2867.77,1146.15,0,0,0,Nov-14,501.74,Dec-14,Nov-14,0,36,1
122729,12815979,13388972,7000,7000,7000, 36 months,12.49 ,234.15,B,B4,Payment Poster,4 years,1,40000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12815979,"  Borrower added on 03/13/14 > To pay off some high interest credit cards and pay other bills off to reduce the amount that I am paying monthly, and increase my credit rating.<br>",debt_consolidation,Debt consolidation,953xx,CA,32.07,0,Aug-03,0,54,101,11,1,8696,66.40%,20,f,5661.67,5661.67,1873.2,1873.2,1338.33,534.87,0,0,0,Nov-14,234.15,Dec-14,Nov-14,0,54,1
122769,12327425,14319531,2800,2800,2800, 36 months,15.31 ,97.49,C,C4,sales,< 1 year,0,35000,Source Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12327425,  Borrower added on 03/12/14 > I want to consolidate my debt and get a cheap used car for work.<br>,debt_consolidation,Debt consolidation,333xx,FL,5.32,0,Mar-90,1,31,47,10,1,1421,27.90%,38,w,2283.23,2283.23,779.92,779.92,516.77,263.15,0,0,0,Nov-14,97.49,Dec-14,Nov-14,0,32,1
